EmployeeID,JobInvolvement,PerformanceRating,SurveyDate
4059,3,4,2015-12-31
4060,2,3,2015-12-31
4061,3,3,2015-12-31
8472,3,3,2015-12-31
4063,3,3,2015-12-31
4064,3,3,2015-12-31
4065,4,3,2015-12-31
4066,1,3,2015-12-31
4067,3,3,2015-12-31
4068,2,3,2015-12-31
4069,4,3,2015-12-31
4070,4,4,2015-12-31
4071,4,3,2015-12-31
4072,3,3,2015-12-31
8483,2,3,2015-12-31
4074,2,3,2015-12-31
4075,1,3,2015-12-31
4076,3,3,2015-12-31
4077,2,3,2015-12-31
8488,3,3,2015-12-31
8489,3,3,2015-12-31
4080,3,3,2015-12-31
4081,3,3,2015-12-31
4082,3,3,2015-12-31
4083,2,3,2015-12-31
4084,2,3,2015-12-31
4085,3,3,2015-12-31
4086,2,3,2015-12-31
4087,3,3,2015-12-31
4088,3,3,2015-12-31
4089,4,3,2015-12-31
4090,1,3,2015-12-31
4091,3,3,2015-12-31
4092,2,4,2015-12-31
4093,2,3,2015-12-31
4094,3,3,2015-12-31
4095,2,3,2015-12-31
4096,3,3,2015-12-31
4097,2,3,2015-12-31
4098,3,3,2015-12-31
4099,3,3,2015-12-31
4100,3,3,2015-12-31
4101,3,3,2015-12-31
4102,1,3,2015-12-31
4103,1,3,2015-12-31
4104,2,3,2015-12-31
4105,2,3,2015-12-31
4106,3,3,2015-12-31
4107,3,4,2015-12-31
4108,2,3,2015-12-31
4109,3,3,2015-12-31
4110,2,3,2015-12-31
4111,3,3,2015-12-31
4112,3,3,2015-12-31
4113,2,3,2015-12-31
4114,3,3,2015-12-31
4115,3,3,2015-12-31
4116,3,4,2015-12-31
4117,3,3,2015-12-31
4118,3,3,2015-12-31
4119,3,3,2015-12-31
4120,4,3,2015-12-31
8531,3,3,2015-12-31
4122,3,3,2015-12-31
4123,2,3,2015-12-31
4124,2,4,2015-12-31
8535,3,4,2015-12-31
4126,2,4,2015-12-31
8537,3,4,2015-12-31
4128,4,3,2015-12-31
4129,3,3,2015-12-31
4130,3,3,2015-12-31
4131,3,3,2015-12-31
4132,3,3,2015-12-31
4133,3,3,2015-12-31
4134,2,4,2015-12-31
8545,2,3,2015-12-31
4136,2,3,2015-12-31
4137,4,3,2015-12-31
4138,3,3,2015-12-31
4139,2,4,2015-12-31
4140,3,3,2015-12-31
4141,3,3,2015-12-31
4142,2,3,2015-12-31
4143,3,3,2015-12-31
8554,3,3,2015-12-31
4145,4,3,2015-12-31
4146,3,3,2015-12-31
4147,3,4,2015-12-31
4148,3,3,2015-12-31
4149,3,3,2015-12-31
4150,3,4,2015-12-31
4151,2,3,2015-12-31
4152,3,3,2015-12-31
8563,3,3,2015-12-31
4154,3,4,2015-12-31
8565,3,3,2015-12-31
4156,3,3,2015-12-31
4157,2,3,2015-12-31
4158,2,3,2015-12-31
4159,3,3,2015-12-31
4160,3,3,2015-12-31
4161,3,3,2015-12-31
4162,3,4,2015-12-31
4163,3,3,2015-12-31
4164,2,3,2015-12-31
4165,3,3,2015-12-31
4166,2,3,2015-12-31
8577,3,3,2015-12-31
4168,4,3,2015-12-31
4169,3,3,2015-12-31
4170,4,3,2015-12-31
4171,3,3,2015-12-31
4172,3,3,2015-12-31
4173,2,3,2015-12-31
8584,3,3,2015-12-31
4175,3,3,2015-12-31
4176,3,3,2015-12-31
8587,1,3,2015-12-31
4178,3,3,2015-12-31
8589,3,3,2015-12-31
4180,2,4,2015-12-31
4181,3,3,2015-12-31
4182,1,3,2015-12-31
4183,3,3,2015-12-31
4184,3,4,2015-12-31
4185,3,3,2015-12-31
8596,3,3,2015-12-31
8597,2,3,2015-12-31
4188,2,3,2015-12-31
8599,2,3,2015-12-31
4190,3,3,2015-12-31
4191,2,3,2015-12-31
4192,2,3,2015-12-31
4193,3,3,2015-12-31
4194,2,3,2015-12-31
8605,3,3,2015-12-31
4196,3,4,2015-12-31
4197,1,3,2015-12-31
8608,3,3,2015-12-31
4199,2,3,2015-12-31
4200,2,3,2015-12-31
4201,3,3,2015-12-31
4202,3,3,2015-12-31
8613,1,3,2015-12-31
8614,3,4,2015-12-31
4205,3,3,2015-12-31
4206,3,3,2015-12-31
4207,3,4,2015-12-31
4208,3,3,2015-12-31
4209,3,4,2015-12-31
4210,2,3,2015-12-31
4211,3,3,2015-12-31
4212,3,3,2015-12-31
4213,3,3,2015-12-31
4214,3,3,2015-12-31
4215,3,3,2015-12-31
4216,3,3,2015-12-31
4217,3,3,2015-12-31
4218,3,3,2015-12-31
4219,3,3,2015-12-31
4220,3,3,2015-12-31
4221,3,3,2015-12-31
8632,4,3,2015-12-31
4223,2,3,2015-12-31
4224,3,3,2015-12-31
4225,1,4,2015-12-31
4226,2,3,2015-12-31
4227,3,3,2015-12-31
4228,3,3,2015-12-31
4229,4,3,2015-12-31
4230,1,3,2015-12-31
4231,3,3,2015-12-31
4232,3,3,2015-12-31
4233,3,3,2015-12-31
4234,3,3,2015-12-31
4235,3,3,2015-12-31
4236,4,3,2015-12-31
4237,3,3,2015-12-31
4238,3,3,2015-12-31
4239,3,4,2015-12-31
4240,2,3,2015-12-31
4241,4,4,2015-12-31
8652,3,4,2015-12-31
4243,2,3,2015-12-31
4244,3,3,2015-12-31
4245,3,3,2015-12-31
4246,3,3,2015-12-31
4247,2,3,2015-12-31
4248,2,4,2015-12-31
4249,3,4,2015-12-31
4250,2,3,2015-12-31
4251,4,3,2015-12-31
4252,2,3,2015-12-31
8663,3,3,2015-12-31
4254,2,3,2015-12-31
8665,3,4,2015-12-31
4256,2,4,2015-12-31
4257,3,4,2015-12-31
4258,3,3,2015-12-31
4259,2,3,2015-12-31
8670,2,3,2015-12-31
4261,3,4,2015-12-31
4262,3,3,2015-12-31
4263,3,3,2015-12-31
8674,3,3,2015-12-31
4265,3,3,2015-12-31
4266,3,3,2015-12-31
4267,3,3,2015-12-31
4268,3,3,2015-12-31
4269,3,4,2015-12-31
4270,3,3,2015-12-31
4271,3,3,2015-12-31
4272,3,3,2015-12-31
4273,3,4,2015-12-31
4274,3,4,2015-12-31
8685,1,3,2015-12-31
4276,3,3,2015-12-31
8687,3,4,2015-12-31
4278,2,3,2015-12-31
8689,2,3,2015-12-31
8690,3,4,2015-12-31
4281,3,3,2015-12-31
4282,2,3,2015-12-31
4283,4,3,2015-12-31
4284,4,3,2015-12-31
8695,2,4,2015-12-31
4286,1,3,2015-12-31
4287,4,3,2015-12-31
4288,4,4,2015-12-31
8699,4,3,2015-12-31
4290,4,3,2015-12-31
4291,2,3,2015-12-31
4292,3,3,2015-12-31
8703,2,3,2015-12-31
4294,3,4,2015-12-31
4295,3,3,2015-12-31
4296,4,3,2015-12-31
4297,3,4,2015-12-31
4298,3,3,2015-12-31
4299,3,3,2015-12-31
4300,2,3,2015-12-31
4301,4,3,2015-12-31
4302,2,3,2015-12-31
4303,3,3,2015-12-31
4304,3,3,2015-12-31
4305,2,3,2015-12-31
4306,3,3,2015-12-31
4307,1,3,2015-12-31
4308,4,3,2015-12-31
4309,3,3,2015-12-31
4310,1,3,2015-12-31
4311,3,3,2015-12-31
4312,3,3,2015-12-31
4313,3,4,2015-12-31
4314,4,3,2015-12-31
4315,2,3,2015-12-31
4316,3,3,2015-12-31
4317,3,3,2015-12-31
4318,4,3,2015-12-31
4319,3,3,2015-12-31
4320,2,3,2015-12-31
4321,2,3,2015-12-31
4322,3,3,2015-12-31
4323,3,3,2015-12-31
8734,3,4,2015-12-31
4325,3,4,2015-12-31
4326,3,3,2015-12-31
4327,3,3,2015-12-31
4328,2,3,2015-12-31
4329,3,3,2015-12-31
8740,3,4,2015-12-31
4331,1,3,2015-12-31
4332,4,3,2015-12-31
4333,4,3,2015-12-31
4334,3,3,2015-12-31
8745,3,4,2015-12-31
4336,2,3,2015-12-31
4337,3,3,2015-12-31
4338,1,3,2015-12-31
4339,3,4,2015-12-31
4340,2,3,2015-12-31
4341,4,3,2015-12-31
4342,3,3,2015-12-31
4343,3,3,2015-12-31
4344,3,3,2015-12-31
8755,4,3,2015-12-31
4346,2,4,2015-12-31
4347,3,3,2015-12-31
4348,1,3,2015-12-31
4349,4,3,2015-12-31
4350,3,3,2015-12-31
4351,3,3,2015-12-31
4352,4,3,2015-12-31
4353,2,3,2015-12-31
4354,3,3,2015-12-31
4355,3,4,2015-12-31
4356,2,3,2015-12-31
8767,3,3,2015-12-31
8768,3,3,2015-12-31
4359,3,3,2015-12-31
4360,3,3,2015-12-31
4361,4,4,2015-12-31
4362,3,3,2015-12-31
8773,4,3,2015-12-31
4364,2,3,2015-12-31
4365,3,3,2015-12-31
4366,3,3,2015-12-31
8777,2,3,2015-12-31
4368,2,3,2015-12-31
8779,2,3,2015-12-31
8780,2,3,2015-12-31
4371,3,3,2015-12-31
4372,2,3,2015-12-31
4373,2,4,2015-12-31
4374,3,4,2015-12-31
4375,3,3,2015-12-31
4376,3,3,2015-12-31
4377,2,3,2015-12-31
4378,3,3,2015-12-31
4379,3,3,2015-12-31
4380,3,3,2015-12-31
4381,2,3,2015-12-31
8792,3,4,2015-12-31
4383,3,3,2015-12-31
4384,3,3,2015-12-31
4385,4,3,2015-12-31
4386,4,4,2015-12-31
8797,2,4,2015-12-31
4388,3,4,2015-12-31
8799,3,3,2015-12-31
4390,2,3,2015-12-31
4391,2,3,2015-12-31
8802,3,3,2015-12-31
4393,4,3,2015-12-31
4394,2,3,2015-12-31
4395,2,3,2015-12-31
4396,2,3,2015-12-31
4397,2,3,2015-12-31
4398,4,3,2015-12-31
4399,3,3,2015-12-31
4400,2,3,2015-12-31
4401,3,3,2015-12-31
4402,2,3,2015-12-31
8813,3,3,2015-12-31
4404,3,3,2015-12-31
4405,2,3,2015-12-31
4406,3,3,2015-12-31
4407,2,3,2015-12-31
4408,3,4,2015-12-31
4409,2,3,2015-12-31
4410,4,3,2015-12-31
1,3,3,2016-12-31
4412,2,4,2016-12-31
3,3,3,2016-12-31
4,2,3,2016-12-31
5,3,3,2016-12-31
6,3,3,2016-12-31
4417,3,4,2016-12-31
8,3,4,2016-12-31
9,3,4,2016-12-31
10,3,3,2016-12-31
11,2,3,2016-12-31
12,3,3,2016-12-31
13,3,3,2016-12-31
4424,2,3,2016-12-31
15,3,3,2016-12-31
16,3,3,2016-12-31
17,2,3,2016-12-31
18,3,3,2016-12-31
19,2,3,2016-12-31
20,3,3,2016-12-31
21,3,3,2016-12-31
22,2,4,2016-12-31
23,3,3,2016-12-31
24,1,3,2016-12-31
25,3,3,2016-12-31
26,3,3,2016-12-31
27,3,4,2016-12-31
28,3,3,2016-12-31
4439,2,3,2016-12-31
30,2,3,2016-12-31
4441,2,3,2016-12-31
32,2,3,2016-12-31
33,3,3,2016-12-31
34,3,3,2016-12-31
35,3,3,2016-12-31
4446,3,3,2016-12-31
37,3,3,2016-12-31
38,3,3,2016-12-31
4449,2,3,2016-12-31
40,2,3,2016-12-31
41,2,3,2016-12-31
42,2,3,2016-12-31
43,3,3,2016-12-31
44,3,3,2016-12-31
45,2,4,2016-12-31
46,3,3,2016-12-31
47,3,4,2016-12-31
48,3,4,2016-12-31
49,3,4,2016-12-31
50,2,3,2016-12-31
51,2,3,2016-12-31
52,2,3,2016-12-31
53,3,4,2016-12-31
54,3,3,2016-12-31
55,3,3,2016-12-31
56,3,3,2016-12-31
57,3,4,2016-12-31
58,3,3,2016-12-31
59,3,4,2016-12-31
4470,3,3,2016-12-31
61,3,4,2016-12-31
62,4,3,2016-12-31
63,4,3,2016-12-31
64,4,3,2016-12-31
65,3,3,2016-12-31
4476,2,3,2016-12-31
67,3,3,2016-12-31
68,2,3,2016-12-31
69,3,3,2016-12-31
4480,3,3,2016-12-31
71,3,3,2016-12-31
72,4,4,2016-12-31
73,3,3,2016-12-31
74,3,3,2016-12-31
75,3,3,2016-12-31
76,3,4,2016-12-31
77,3,3,2016-12-31
78,3,3,2016-12-31
4489,3,3,2016-12-31
80,3,4,2016-12-31
81,2,3,2016-12-31
82,2,3,2016-12-31
83,3,3,2016-12-31
84,3,3,2016-12-31
85,3,3,2016-12-31
86,3,3,2016-12-31
87,4,3,2016-12-31
88,2,4,2016-12-31
89,3,3,2016-12-31
90,4,3,2016-12-31
91,1,4,2016-12-31
92,2,4,2016-12-31
93,2,3,2016-12-31
94,3,3,2016-12-31
95,2,3,2016-12-31
96,3,3,2016-12-31
97,3,4,2016-12-31
98,3,3,2016-12-31
99,3,3,2016-12-31
4510,2,3,2016-12-31
101,1,4,2016-12-31
102,3,3,2016-12-31
103,1,3,2016-12-31
104,3,3,2016-12-31
105,1,3,2016-12-31
4516,1,4,2016-12-31
107,4,3,2016-12-31
108,3,3,2016-12-31
4519,4,3,2016-12-31
110,3,3,2016-12-31
4521,2,4,2016-12-31
112,3,4,2016-12-31
4523,3,3,2016-12-31
114,4,3,2016-12-31
115,3,3,2016-12-31
116,3,3,2016-12-31
117,2,3,2016-12-31
118,3,3,2016-12-31
119,3,4,2016-12-31
120,3,3,2016-12-31
4531,3,4,2016-12-31
122,3,3,2016-12-31
123,3,3,2016-12-31
124,3,3,2016-12-31
4535,3,3,2016-12-31
126,2,3,2016-12-31
127,3,3,2016-12-31
4538,2,3,2016-12-31
129,3,3,2016-12-31
130,2,3,2016-12-31
131,2,3,2016-12-31
132,2,3,2016-12-31
133,3,3,2016-12-31
134,2,3,2016-12-31
135,2,4,2016-12-31
136,3,4,2016-12-31
137,2,3,2016-12-31
138,2,3,2016-12-31
139,3,3,2016-12-31
140,4,3,2016-12-31
141,2,4,2016-12-31
142,3,3,2016-12-31
143,1,4,2016-12-31
144,3,3,2016-12-31
145,3,3,2016-12-31
146,2,3,2016-12-31
147,2,3,2016-12-31
4558,3,3,2016-12-31
149,2,4,2016-12-31
150,3,3,2016-12-31
151,3,3,2016-12-31
152,2,3,2016-12-31
153,3,4,2016-12-31
154,3,3,2016-12-31
155,2,3,2016-12-31
156,3,3,2016-12-31
4567,2,3,2016-12-31
4568,3,4,2016-12-31
159,3,3,2016-12-31
160,2,3,2016-12-31
161,4,4,2016-12-31
162,2,3,2016-12-31
163,3,3,2016-12-31
4574,2,3,2016-12-31
4575,3,3,2016-12-31
166,3,3,2016-12-31
167,3,3,2016-12-31
168,3,3,2016-12-31
169,3,4,2016-12-31
170,3,4,2016-12-31
171,2,3,2016-12-31
172,2,4,2016-12-31
173,3,3,2016-12-31
174,3,3,2016-12-31
175,4,3,2016-12-31
176,2,3,2016-12-31
177,3,3,2016-12-31
4588,2,4,2016-12-31
4589,3,4,2016-12-31
180,3,3,2016-12-31
181,1,4,2016-12-31
4592,2,3,2016-12-31
4593,4,4,2016-12-31
184,2,3,2016-12-31
185,3,3,2016-12-31
4596,3,3,2016-12-31
187,3,3,2016-12-31
188,3,3,2016-12-31
189,2,3,2016-12-31
190,2,3,2016-12-31
191,3,3,2016-12-31
192,3,3,2016-12-31
193,2,3,2016-12-31
194,3,3,2016-12-31
195,3,4,2016-12-31
4606,3,3,2016-12-31
197,2,3,2016-12-31
198,3,3,2016-12-31
199,3,3,2016-12-31
4610,4,3,2016-12-31
201,2,3,2016-12-31
202,2,3,2016-12-31
203,2,3,2016-12-31
204,2,3,2016-12-31
205,2,3,2016-12-31
4616,1,4,2016-12-31
207,3,3,2016-12-31
208,3,3,2016-12-31
209,3,3,2016-12-31
210,3,3,2016-12-31
211,3,3,2016-12-31
4622,2,4,2016-12-31
213,2,3,2016-12-31
214,3,3,2016-12-31
215,3,3,2016-12-31
216,1,3,2016-12-31
217,2,3,2016-12-31
218,3,3,2016-12-31
219,1,3,2016-12-31
220,3,3,2016-12-31
221,2,3,2016-12-31
4632,3,4,2016-12-31
4633,3,3,2016-12-31
224,3,3,2016-12-31
4635,2,3,2016-12-31
226,3,3,2016-12-31
227,3,3,2016-12-31
228,3,3,2016-12-31
229,3,3,2016-12-31
230,1,3,2016-12-31
231,3,3,2016-12-31
232,3,3,2016-12-31
233,4,3,2016-12-31
234,3,3,2016-12-31
235,4,3,2016-12-31
236,4,4,2016-12-31
237,2,4,2016-12-31
4648,3,3,2016-12-31
239,1,3,2016-12-31
240,3,3,2016-12-31
241,2,3,2016-12-31
242,3,3,2016-12-31
243,3,3,2016-12-31
244,3,3,2016-12-31
245,2,3,2016-12-31
246,3,3,2016-12-31
4657,3,3,2016-12-31
248,4,3,2016-12-31
249,2,3,2016-12-31
250,3,3,2016-12-31
251,3,3,2016-12-31
252,3,4,2016-12-31
253,2,3,2016-12-31
254,2,3,2016-12-31
255,1,3,2016-12-31
4666,2,3,2016-12-31
4667,3,3,2016-12-31
258,4,3,2016-12-31
259,3,3,2016-12-31
260,3,3,2016-12-31
261,2,4,2016-12-31
262,2,3,2016-12-31
263,4,3,2016-12-31
264,3,3,2016-12-31
265,4,3,2016-12-31
266,4,3,2016-12-31
267,3,4,2016-12-31
4678,1,3,2016-12-31
269,3,3,2016-12-31
270,1,3,2016-12-31
4681,2,3,2016-12-31
272,2,3,2016-12-31
273,2,4,2016-12-31
274,3,3,2016-12-31
275,3,3,2016-12-31
276,3,3,2016-12-31
277,3,3,2016-12-31
278,3,4,2016-12-31
279,4,4,2016-12-31
280,2,3,2016-12-31
281,3,3,2016-12-31
282,4,4,2016-12-31
4693,2,3,2016-12-31
284,3,3,2016-12-31
285,3,3,2016-12-31
286,2,3,2016-12-31
287,2,4,2016-12-31
288,3,3,2016-12-31
289,3,3,2016-12-31
4700,3,4,2016-12-31
291,3,3,2016-12-31
292,4,3,2016-12-31
293,3,3,2016-12-31
294,2,3,2016-12-31
295,3,3,2016-12-31
296,3,3,2016-12-31
297,3,3,2016-12-31
298,2,3,2016-12-31
299,3,3,2016-12-31
300,3,3,2016-12-31
301,1,3,2016-12-31
302,3,3,2016-12-31
303,2,3,2016-12-31
304,3,3,2016-12-31
4715,3,3,2016-12-31
306,3,3,2016-12-31
307,3,3,2016-12-31
308,1,3,2016-12-31
4719,3,3,2016-12-31
310,3,3,2016-12-31
4721,3,3,2016-12-31
312,1,3,2016-12-31
313,3,3,2016-12-31
314,3,3,2016-12-31
315,3,3,2016-12-31
4726,3,3,2016-12-31
317,3,3,2016-12-31
318,3,3,2016-12-31
319,3,3,2016-12-31
320,3,3,2016-12-31
321,3,3,2016-12-31
322,3,3,2016-12-31
323,2,3,2016-12-31
324,3,3,2016-12-31
325,4,3,2016-12-31
326,3,4,2016-12-31
327,4,3,2016-12-31
4738,2,3,2016-12-31
329,3,3,2016-12-31
330,2,3,2016-12-31
331,1,3,2016-12-31
4742,4,3,2016-12-31
333,3,3,2016-12-31
4744,2,3,2016-12-31
335,4,3,2016-12-31
336,3,4,2016-12-31
337,2,3,2016-12-31
4748,3,3,2016-12-31
339,4,3,2016-12-31
340,3,3,2016-12-31
4751,2,3,2016-12-31
342,3,3,2016-12-31
343,2,3,2016-12-31
344,3,3,2016-12-31
345,3,3,2016-12-31
346,3,3,2016-12-31
347,3,3,2016-12-31
348,3,3,2016-12-31
349,3,3,2016-12-31
4760,4,3,2016-12-31
4761,4,3,2016-12-31
352,2,3,2016-12-31
353,2,4,2016-12-31
354,3,3,2016-12-31
355,2,3,2016-12-31
356,3,3,2016-12-31
4767,3,4,2016-12-31
358,3,3,2016-12-31
359,3,3,2016-12-31
360,3,3,2016-12-31
361,4,3,2016-12-31
362,2,3,2016-12-31
363,2,4,2016-12-31
364,3,3,2016-12-31
365,3,4,2016-12-31
366,3,3,2016-12-31
367,4,3,2016-12-31
368,3,3,2016-12-31
369,1,3,2016-12-31
370,3,3,2016-12-31
371,3,3,2016-12-31
372,3,3,2016-12-31
373,2,3,2016-12-31
374,3,3,2016-12-31
375,2,3,2016-12-31
376,2,4,2016-12-31
377,3,3,2016-12-31
378,2,3,2016-12-31
4789,4,3,2016-12-31
380,3,3,2016-12-31
381,3,3,2016-12-31
382,3,3,2016-12-31
383,3,4,2016-12-31
384,2,3,2016-12-31
385,4,3,2016-12-31
386,3,4,2016-12-31
387,3,3,2016-12-31
4798,3,3,2016-12-31
389,2,3,2016-12-31
390,4,3,2016-12-31
391,1,3,2016-12-31
392,4,4,2016-12-31
393,3,3,2016-12-31
394,3,3,2016-12-31
395,3,3,2016-12-31
396,3,4,2016-12-31
397,2,3,2016-12-31
398,3,3,2016-12-31
4809,2,3,2016-12-31
400,4,3,2016-12-31
401,3,3,2016-12-31
402,3,3,2016-12-31
4813,3,3,2016-12-31
404,3,3,2016-12-31
4815,1,3,2016-12-31
4816,3,3,2016-12-31
407,3,3,2016-12-31
408,3,4,2016-12-31
4819,3,3,2016-12-31
4820,4,3,2016-12-31
411,3,4,2016-12-31
4822,3,3,2016-12-31
413,3,3,2016-12-31
414,3,3,2016-12-31
415,2,3,2016-12-31
416,3,3,2016-12-31
417,3,4,2016-12-31
418,3,3,2016-12-31
419,3,4,2016-12-31
420,2,3,2016-12-31
421,3,3,2016-12-31
422,3,3,2016-12-31
423,2,3,2016-12-31
424,3,3,2016-12-31
425,2,3,2016-12-31
4836,2,3,2016-12-31
427,3,3,2016-12-31
428,2,3,2016-12-31
429,3,3,2016-12-31
430,1,3,2016-12-31
4841,3,3,2016-12-31
4842,3,3,2016-12-31
433,3,3,2016-12-31
434,2,3,2016-12-31
435,3,4,2016-12-31
4846,3,3,2016-12-31
437,3,3,2016-12-31
4848,2,3,2016-12-31
439,3,3,2016-12-31
440,3,3,2016-12-31
441,2,3,2016-12-31
442,3,3,2016-12-31
4853,1,3,2016-12-31
444,3,3,2016-12-31
445,2,3,2016-12-31
446,3,4,2016-12-31
447,1,3,2016-12-31
448,2,3,2016-12-31
4859,3,3,2016-12-31
450,3,3,2016-12-31
451,3,3,2016-12-31
4862,3,4,2016-12-31
453,3,3,2016-12-31
4864,2,3,2016-12-31
455,3,3,2016-12-31
456,3,3,2016-12-31
457,2,4,2016-12-31
458,2,3,2016-12-31
459,3,3,2016-12-31
460,3,3,2016-12-31
461,4,3,2016-12-31
462,3,3,2016-12-31
4873,2,3,2016-12-31
464,3,3,2016-12-31
465,2,3,2016-12-31
466,3,3,2016-12-31
467,3,3,2016-12-31
4878,2,3,2016-12-31
469,3,3,2016-12-31
470,3,3,2016-12-31
471,3,3,2016-12-31
472,3,3,2016-12-31
473,2,3,2016-12-31
4884,3,3,2016-12-31
4885,3,3,2016-12-31
476,3,4,2016-12-31
477,3,4,2016-12-31
478,3,3,2016-12-31
479,3,3,2016-12-31
480,3,3,2016-12-31
481,4,3,2016-12-31
482,3,3,2016-12-31
483,3,3,2016-12-31
484,4,3,2016-12-31
485,4,4,2016-12-31
486,2,3,2016-12-31
4897,4,3,2016-12-31
488,2,3,2016-12-31
489,3,3,2016-12-31
490,4,3,2016-12-31
4901,2,3,2016-12-31
4902,4,3,2016-12-31
493,3,3,2016-12-31
494,2,3,2016-12-31
4905,3,3,2016-12-31
496,4,3,2016-12-31
497,3,3,2016-12-31
498,2,3,2016-12-31
499,1,4,2016-12-31
500,2,3,2016-12-31
501,3,3,2016-12-31
502,3,4,2016-12-31
503,4,4,2016-12-31
4914,3,3,2016-12-31
4915,3,3,2016-12-31
506,2,3,2016-12-31
507,4,3,2016-12-31
508,1,3,2016-12-31
509,3,3,2016-12-31
510,3,4,2016-12-31
511,3,3,2016-12-31
512,2,3,2016-12-31
513,2,3,2016-12-31
514,3,3,2016-12-31
515,3,3,2016-12-31
516,3,3,2016-12-31
517,2,3,2016-12-31
518,2,4,2016-12-31
4929,2,4,2016-12-31
4930,3,3,2016-12-31
521,3,3,2016-12-31
4932,3,4,2016-12-31
4933,2,3,2016-12-31
524,1,3,2016-12-31
525,3,3,2016-12-31
526,4,3,2016-12-31
527,3,3,2016-12-31
528,3,3,2016-12-31
529,2,3,2016-12-31
530,3,3,2016-12-31
531,4,3,2016-12-31
4942,3,3,2016-12-31
533,3,3,2016-12-31
4944,2,4,2016-12-31
4945,3,3,2016-12-31
536,3,3,2016-12-31
537,3,3,2016-12-31
538,2,4,2016-12-31
4949,2,3,2016-12-31
4950,4,3,2016-12-31
4951,3,3,2016-12-31
542,2,3,2016-12-31
4953,3,3,2016-12-31
4954,3,3,2016-12-31
545,2,3,2016-12-31
546,3,4,2016-12-31
547,3,3,2016-12-31
548,3,3,2016-12-31
549,3,3,2016-12-31
550,2,3,2016-12-31
551,4,3,2016-12-31
552,3,3,2016-12-31
553,3,3,2016-12-31
554,3,4,2016-12-31
555,3,3,2016-12-31
4966,3,3,2016-12-31
557,3,3,2016-12-31
558,2,3,2016-12-31
559,3,3,2016-12-31
560,4,3,2016-12-31
561,3,3,2016-12-31
562,3,3,2016-12-31
563,3,3,2016-12-31
564,2,4,2016-12-31
565,2,3,2016-12-31
566,1,3,2016-12-31
567,4,3,2016-12-31
568,1,4,2016-12-31
569,2,3,2016-12-31
570,3,3,2016-12-31
4981,4,3,2016-12-31
4982,2,3,2016-12-31
573,3,3,2016-12-31
4984,4,3,2016-12-31
575,3,3,2016-12-31
576,3,3,2016-12-31
577,3,3,2016-12-31
578,2,3,2016-12-31
4989,1,3,2016-12-31
580,1,3,2016-12-31
4991,1,3,2016-12-31
582,2,4,2016-12-31
583,3,4,2016-12-31
584,3,3,2016-12-31
4995,1,3,2016-12-31
586,3,4,2016-12-31
587,3,3,2016-12-31
588,3,4,2016-12-31
589,3,3,2016-12-31
590,3,3,2016-12-31
591,3,3,2016-12-31
5002,3,3,2016-12-31
593,2,3,2016-12-31
594,1,3,2016-12-31
595,3,4,2016-12-31
596,3,3,2016-12-31
597,3,3,2016-12-31
598,1,3,2016-12-31
599,3,3,2016-12-31
5010,1,3,2016-12-31
601,2,3,2016-12-31
602,3,3,2016-12-31
5013,2,4,2016-12-31
604,3,3,2016-12-31
605,3,3,2016-12-31
606,1,3,2016-12-31
5017,4,3,2016-12-31
608,2,3,2016-12-31
609,4,3,2016-12-31
610,3,4,2016-12-31
611,3,3,2016-12-31
612,3,4,2016-12-31
613,2,4,2016-12-31
5024,3,3,2016-12-31
615,2,3,2016-12-31
616,4,3,2016-12-31
617,3,3,2016-12-31
618,1,3,2016-12-31
619,2,3,2016-12-31
620,3,4,2016-12-31
621,2,3,2016-12-31
622,3,3,2016-12-31
623,3,3,2016-12-31
624,3,3,2016-12-31
625,2,3,2016-12-31
626,3,3,2016-12-31
627,1,3,2016-12-31
628,3,4,2016-12-31
629,2,3,2016-12-31
630,3,3,2016-12-31
631,2,4,2016-12-31
632,3,4,2016-12-31
633,2,3,2016-12-31
634,3,4,2016-12-31
5045,3,3,2016-12-31
636,3,4,2016-12-31
637,3,3,2016-12-31
638,3,3,2016-12-31
639,4,3,2016-12-31
640,3,3,2016-12-31
641,3,3,2016-12-31
642,2,3,2016-12-31
643,3,3,2016-12-31
644,4,3,2016-12-31
645,3,3,2016-12-31
646,3,3,2016-12-31
647,3,3,2016-12-31
648,3,3,2016-12-31
649,3,3,2016-12-31
650,3,3,2016-12-31
651,4,3,2016-12-31
652,3,4,2016-12-31
653,3,3,2016-12-31
5064,3,3,2016-12-31
655,3,3,2016-12-31
5066,3,3,2016-12-31
657,4,4,2016-12-31
5068,3,3,2016-12-31
659,1,3,2016-12-31
660,2,3,2016-12-31
661,3,3,2016-12-31
662,3,4,2016-12-31
663,3,3,2016-12-31
664,3,3,2016-12-31
665,1,3,2016-12-31
666,3,3,2016-12-31
667,3,3,2016-12-31
668,3,3,2016-12-31
669,4,3,2016-12-31
670,2,4,2016-12-31
5081,3,3,2016-12-31
672,3,3,2016-12-31
673,3,3,2016-12-31
674,3,3,2016-12-31
5085,3,3,2016-12-31
676,3,3,2016-12-31
677,3,4,2016-12-31
678,3,3,2016-12-31
679,3,3,2016-12-31
680,3,3,2016-12-31
681,1,3,2016-12-31
5092,3,3,2016-12-31
5093,2,4,2016-12-31
684,4,3,2016-12-31
685,2,3,2016-12-31
686,2,3,2016-12-31
